month,country,net_flow_musd,table
2026-05,Japan,-10245,slt1_for_lt_total_net
2026-05,Japan,7647,slt2_us_lt_total_net
2026-05,Jersey,-226,slt1_for_lt_total_net
2026-05,Jersey,26,slt2_us_lt_total_net
2026-05,Kazakhstan,927,slt1_for_lt_total_net
2026-05,Kazakhstan,48,slt2_us_lt_total_net
2026-05,"Korea, South",976,slt1_for_lt_total_net
2026-05,"Korea, South",-14417,slt2_us_lt_total_net
2026-05,Kuwait,-978,slt1_for_lt_total_net
2026-05,Kuwait,-57,slt2_us_lt_total_net
2026-05,Lebanon,-2,slt1_for_lt_total_net
2026-05,Lebanon,28,slt2_us_lt_total_net
2026-05,Liberia,24,slt1_for_lt_total_net
2026-05,Liberia,655,slt2_us_lt_total_net
2026-05,Luxembourg,5476,slt1_for_lt_total_net
2026-05,Luxembourg,4715,slt2_us_lt_total_net
2026-05,Malaysia,-57,slt1_for_lt_total_net
2026-05,Malaysia,101,slt2_us_lt_total_net
2026-05,Mauritius,130,slt1_for_lt_total_net
2026-05,Mauritius,-118,slt2_us_lt_total_net
2026-05,Memo: Euro Area,25310,slt1_for_lt_total_net
2026-05,Memo: Euro Area,12323,slt2_us_lt_total_net
2026-05,Memo: European Union,28685,slt1_for_lt_total_net
2026-05,Memo: European Union,11570,slt2_us_lt_total_net
2026-05,Mexico,1547,slt1_for_lt_total_net
2026-05,Mexico,1168,slt2_us_lt_total_net
2026-05,Monaco,75,slt1_for_lt_total_net
2026-05,Monaco,0,slt2_us_lt_total_net
2026-05,Morocco,218,slt1_for_lt_total_net
2026-05,Morocco,571,slt2_us_lt_total_net
2026-05,Netherlands,-10279,slt1_for_lt_total_net
2026-05,Netherlands,-540,slt2_us_lt_total_net
2026-05,New Zealand,-2317,slt1_for_lt_total_net
2026-05,New Zealand,70,slt2_us_lt_total_net
2026-05,Norway,-3903,slt1_for_lt_total_net
2026-05,Norway,-326,slt2_us_lt_total_net
2026-05,Of Which: Asset-Backed Securities,23309,slt1_for_lt_total_net
2026-05,Of Which: Asset-Backed Securities,-1323,slt2_us_lt_total_net
2026-05,Of Which: Depository Institutions,11398,slt1_for_lt_total_net
2026-05,Of Which: Depository Institutions,1831,slt2_us_lt_total_net
2026-05,Of Which: Foreign Non-Official,246753,slt1_for_lt_total_net
2026-05,Of Which: Foreign Non-Official Asset-Backed Securities,27058,slt1_for_lt_total_net
2026-05,Of Which: Foreign Non-Official Depository Institutions,11199,slt1_for_lt_total_net
2026-05,Of Which: Foreign Non-Official Fund Shares,41142,slt1_for_lt_total_net
2026-05,Of Which: Foreign Non-Official Non-Financial Organizations,94919,slt1_for_lt_total_net
2026-05,Of Which: Foreign Non-Official Other Financial Organizations,65130,slt1_for_lt_total_net
2026-05,Of Which: Foreign Non-Official State & Local General Government,-623,slt1_for_lt_total_net
2026-05,Of Which: Foreign Official,16092,slt1_for_lt_total_net
2026-05,Of Which: Foreign Official Asset-Backed Securities,-3749,slt1_for_lt_total_net
2026-05,Of Which: Foreign Official Depository Institutions,199,slt1_for_lt_total_net
2026-05,Of Which: Foreign Official Fund Shares,1231,slt1_for_lt_total_net
2026-05,Of Which: Foreign Official Non-Financial Organizations,14098,slt1_for_lt_total_net
2026-05,Of Which: Foreign Official Other Financial Organizations,4451,slt1_for_lt_total_net
2026-05,Of Which: Foreign Official State & Local General Government,-29,slt1_for_lt_total_net
2026-05,Of Which: Fund Shares,42373,slt1_for_lt_total_net
2026-05,Of Which: Fund Shares,-6725,slt2_us_lt_total_net
2026-05,Of Which: Non-Financial Organizations,109017,slt1_for_lt_total_net
2026-05,Of Which: Non-Financial Organizations,12308,slt2_us_lt_total_net
2026-05,Of Which: Other Financial Organizations,69581,slt1_for_lt_total_net
2026-05,Of Which: Other Financial Organizations,18453,slt2_us_lt_total_net
2026-05,Of Which: State & Local General Government,-652,slt1_for_lt_total_net
2026-05,Pakistan,-4,slt1_for_lt_total_net
2026-05,Pakistan,-24,slt2_us_lt_total_net
2026-05,Panama,1602,slt1_for_lt_total_net
2026-05,Panama,71,slt2_us_lt_total_net
2026-05,Peru,501,slt1_for_lt_total_net
2026-05,Peru,1099,slt2_us_lt_total_net
2026-05,Philippines,490,slt1_for_lt_total_net
2026-05,Philippines,-27,slt2_us_lt_total_net
2026-05,Poland,-731,slt1_for_lt_total_net
2026-05,Poland,229,slt2_us_lt_total_net
2026-05,Portugal,74,slt1_for_lt_total_net
2026-05,Portugal,-115,slt2_us_lt_total_net
2026-05,Romania,434,slt1_for_lt_total_net
2026-05,Romania,-286,slt2_us_lt_total_net
2026-05,Russia,1,slt1_for_lt_total_net
2026-05,Russia,-33,slt2_us_lt_total_net
2026-05,Saint Kitts and Nevis,241,slt1_for_lt_total_net
2026-05,Saudi Arabia,1151,slt1_for_lt_total_net
2026-05,Serbia,48,slt1_for_lt_total_net
2026-05,Serbia,740,slt2_us_lt_total_net
2026-05,Singapore,29211,slt1_for_lt_total_net
2026-05,Singapore,667,slt2_us_lt_total_net
2026-05,South Africa,980,slt1_for_lt_total_net
2026-05,South Africa,20,slt2_us_lt_total_net
2026-05,Spain,-642,slt1_for_lt_total_net
2026-05,Spain,1086,slt2_us_lt_total_net
2026-05,Sweden,2918,slt1_for_lt_total_net
2026-05,Sweden,-464,slt2_us_lt_total_net
2026-05,Switzerland,-3725,slt1_for_lt_total_net
2026-05,Switzerland,1305,slt2_us_lt_total_net
2026-05,Syria,0,slt1_for_lt_total_net
2026-05,Taiwan,970,slt1_for_lt_total_net
2026-05,Taiwan,6641,slt2_us_lt_total_net
2026-05,Thailand,532,slt1_for_lt_total_net
2026-05,Thailand,-188,slt2_us_lt_total_net
2026-05,Total Africa,2348,slt1_for_lt_total_net
2026-05,Total Africa,1759,slt2_us_lt_total_net
2026-05,Total Asia,46187,slt1_for_lt_total_net
2026-05,Total Asia,7483,slt2_us_lt_total_net
2026-05,Total Caribbean,68476,slt1_for_lt_total_net
2026-05,Total Caribbean,4752,slt2_us_lt_total_net
2026-05,Total Europe,47912,slt1_for_lt_total_net
2026-05,Total Europe,11723,slt2_us_lt_total_net
2026-05,Total IROs,-875,slt1_for_lt_total_net
2026-05,Total IROs,1505,slt2_us_lt_total_net
2026-05,Total Latin America,7106,slt1_for_lt_total_net
2026-05,Total Latin America,1676,slt2_us_lt_total_net
2026-05,Total Other,8930,slt1_for_lt_total_net
2026-05,Total Other,2405,slt2_us_lt_total_net
2026-05,Total Regional Orgs.,-1479,slt1_for_lt_total_net
2026-05,Total Regional Orgs.,613,slt2_us_lt_total_net
2026-05,Trinidad and Tobago,62,slt1_for_lt_total_net
2026-05,Trinidad and Tobago,-3,slt2_us_lt_total_net
2026-05,Turkey,-6,slt1_for_lt_total_net
2026-05,Turkey,-606,slt2_us_lt_total_net
2026-05,Ukraine,1814,slt1_for_lt_total_net
2026-05,Ukraine,82,slt2_us_lt_total_net
2026-05,United Arab Emirates,-1512,slt1_for_lt_total_net
2026-05,United Arab Emirates,-261,slt2_us_lt_total_net
2026-05,United Kingdom,21810,slt1_for_lt_total_net
2026-05,United Kingdom,-856,slt2_us_lt_total_net
2026-05,Uruguay,243,slt1_for_lt_total_net
2026-05,Uruguay,-32,slt2_us_lt_total_net
2026-05,Venezuela,60,slt1_for_lt_total_net
2026-05,Venezuela,59,slt2_us_lt_total_net
2026-06,All Countries,206728,slt1_for_lt_total_net
2026-06,All Countries,33907,slt2_us_lt_total_net
2026-06,Anguilla,-9,slt1_for_lt_total_net
2026-06,Argentina,451,slt1_for_lt_total_net
2026-06,Argentina,128,slt2_us_lt_total_net
2026-06,Aruba,145,slt1_for_lt_total_net
2026-06,Aruba,-28,slt2_us_lt_total_net
2026-06,Australia,8290,slt1_for_lt_total_net
2026-06,Australia,3568,slt2_us_lt_total_net
2026-06,Austria,-16,slt1_for_lt_total_net
2026-06,Austria,-40,slt2_us_lt_total_net
2026-06,Bahamas,97,slt1_for_lt_total_net
2026-06,Bahamas,-21,slt2_us_lt_total_net
2026-06,Barbados,1,slt1_for_lt_total_net
2026-06,Barbados,-15,slt2_us_lt_total_net
2026-06,Belgium,9567,slt1_for_lt_total_net
2026-06,Belgium,5,slt2_us_lt_total_net
2026-06,Bermuda,1079,slt1_for_lt_total_net
2026-06,Bermuda,2976,slt2_us_lt_total_net
2026-06,Brazil,-499,slt1_for_lt_total_net
2026-06,Brazil,-2775,slt2_us_lt_total_net
2026-06,British Virgin Islands,-680,slt1_for_lt_total_net
2026-06,British Virgin Islands,17,slt2_us_lt_total_net
2026-06,Bulgaria,-20,slt1_for_lt_total_net
2026-06,Bulgaria,13,slt2_us_lt_total_net
2026-06,Canada,47763,slt1_for_lt_total_net
2026-06,Canada,4873,slt2_us_lt_total_net
2026-06,Cayman Islands,36171,slt1_for_lt_total_net
2026-06,Cayman Islands,-1419,slt2_us_lt_total_net
2026-06,Chile,1972,slt1_for_lt_total_net
2026-06,Chile,-152,slt2_us_lt_total_net
2026-06,"China, Mainland",-15607,slt1_for_lt_total_net
2026-06,"China, Mainland",-1599,slt2_us_lt_total_net
2026-06,Colombia,951,slt1_for_lt_total_net
2026-06,Colombia,799,slt2_us_lt_total_net
2026-06,Costa Rica,602,slt1_for_lt_total_net
2026-06,Costa Rica,-31,slt2_us_lt_total_net
2026-06,Cuba,0,slt1_for_lt_total_net
2026-06,Cuba,0,slt2_us_lt_total_net
2026-06,Curacao,53,slt1_for_lt_total_net
2026-06,Curacao,-1527,slt2_us_lt_total_net
2026-06,Cyprus,777,slt1_for_lt_total_net
2026-06,Cyprus,-47,slt2_us_lt_total_net
2026-06,Czech Republic,-799,slt1_for_lt_total_net
2026-06,Czech Republic,27,slt2_us_lt_total_net
2026-06,Denmark,2360,slt1_for_lt_total_net
2026-06,Denmark,125,slt2_us_lt_total_net
2026-06,Ecuador,16,slt1_for_lt_total_net
2026-06,Ecuador,52,slt2_us_lt_total_net
2026-06,Egypt,8,slt1_for_lt_total_net
2026-06,Egypt,40,slt2_us_lt_total_net
2026-06,Finland,-1128,slt1_for_lt_total_net
2026-06,Finland,-30,slt2_us_lt_total_net
2026-06,France,-17522,slt1_for_lt_total_net
2026-06,France,3829,slt2_us_lt_total_net
2026-06,Germany,33801,slt1_for_lt_total_net
2026-06,Germany,-2376,slt2_us_lt_total_net
2026-06,Grand Total,208899,slt1_for_lt_total_net
2026-06,Grand Total,34529,slt2_us_lt_total_net
2026-06,Greece,-36,slt1_for_lt_total_net
2026-06,Greece,496,slt2_us_lt_total_net
2026-06,Guatemala,741,slt1_for_lt_total_net
2026-06,Guatemala,57,slt2_us_lt_total_net
2026-06,Guernsey,1885,slt1_for_lt_total_net
2026-06,Guernsey,143,slt2_us_lt_total_net
2026-06,Hong Kong,-1481,slt1_for_lt_total_net
2026-06,Hong Kong,202,slt2_us_lt_total_net
2026-06,Hungary,13,slt1_for_lt_total_net
2026-06,Hungary,-67,slt2_us_lt_total_net
2026-06,India,2646,slt1_for_lt_total_net
2026-06,India,192,slt2_us_lt_total_net
2026-06,Indonesia,-1038,slt1_for_lt_total_net
2026-06,Indonesia,-603,slt2_us_lt_total_net
2026-06,International,2029,slt1_for_lt_total_net
2026-06,International,-983,slt2_us_lt_total_net
2026-06,Ireland,42116,slt1_for_lt_total_net
2026-06,Ireland,-3637,slt2_us_lt_total_net
2026-06,Israel,3045,slt1_for_lt_total_net
2026-06,Israel,1062,slt2_us_lt_total_net
2026-06,Italy,687,slt1_for_lt_total_net
2026-06,Italy,6602,slt2_us_lt_total_net
2026-06,Jamaica,59,slt1_for_lt_total_net
2026-06,Jamaica,-15,slt2_us_lt_total_net
2026-06,Japan,-8837,slt1_for_lt_total_net
2026-06,Japan,19025,slt2_us_lt_total_net
2026-06,Jersey,-493,slt1_for_lt_total_net
2026-06,Jersey,4140,slt2_us_lt_total_net
2026-06,Kazakhstan,538,slt1_for_lt_total_net
2026-06,Kazakhstan,189,slt2_us_lt_total_net
2026-06,"Korea, South",5743,slt1_for_lt_total_net
2026-06,"Korea, South",-15777,slt2_us_lt_total_net
2026-06,Kuwait,2723,slt1_for_lt_total_net
2026-06,Kuwait,-235,slt2_us_lt_total_net
2026-06,Lebanon,2,slt1_for_lt_total_net
2026-06,Lebanon,-2,slt2_us_lt_total_net
2026-06,Liberia,46,slt1_for_lt_total_net
2026-06,Liberia,-1311,slt2_us_lt_total_net
2026-06,Luxembourg,1742,slt1_for_lt_total_net
2026-06,Luxembourg,661,slt2_us_lt_total_net
2026-06,Malaysia,-210,slt1_for_lt_total_net
2026-06,Malaysia,-387,slt2_us_lt_total_net
2026-06,Mauritius,162,slt1_for_lt_total_net
2026-06,Mauritius,-34,slt2_us_lt_total_net
2026-06,Memo: Euro Area,77577,slt1_for_lt_total_net
2026-06,Memo: Euro Area,11736,slt2_us_lt_total_net
2026-06,Memo: European Union,82015,slt1_for_lt_total_net
2026-06,Memo: European Union,9761,slt2_us_lt_total_net
2026-06,Mexico,-574,slt1_for_lt_total_net
2026-06,Mexico,4856,slt2_us_lt_total_net
2026-06,Monaco,53,slt1_for_lt_total_net
2026-06,Monaco,0,slt2_us_lt_total_net
2026-06,Morocco,181,slt1_for_lt_total_net
2026-06,Morocco,126,slt2_us_lt_total_net
2026-06,Netherlands,-954,slt1_for_lt_total_net
2026-06,Netherlands,4985,slt2_us_lt_total_net
2026-06,New Zealand,951,slt1_for_lt_total_net
2026-06,New Zealand,-489,slt2_us_lt_total_net
2026-06,Norway,17583,slt1_for_lt_total_net
2026-06,Norway,-663,slt2_us_lt_total_net
2026-06,Of Which: Asset-Backed Securities,-11251,slt1_for_lt_total_net
2026-06,Of Which: Asset-Backed Securities,1132,slt2_us_lt_total_net
2026-06,Of Which: Depository Institutions,2358,slt1_for_lt_total_net
2026-06,Of Which: Depository Institutions,-2451,slt2_us_lt_total_net
2026-06,Of Which: Foreign Non-Official,171342,slt1_for_lt_total_net
2026-06,Of Which: Foreign Non-Official Asset-Backed Securities,-11383,slt1_for_lt_total_net
2026-06,Of Which: Foreign Non-Official Depository Institutions,1770,slt1_for_lt_total_net
2026-06,Of Which: Foreign Non-Official Fund Shares,30909,slt1_for_lt_total_net
2026-06,Of Which: Foreign Non-Official Non-Financial Organizations,134493,slt1_for_lt_total_net
2026-06,Of Which: Foreign Non-Official Other Financial Organizations,36019,slt1_for_lt_total_net
2026-06,Of Which: Foreign Non-Official State & Local General Government,857,slt1_for_lt_total_net
2026-06,Of Which: Foreign Official,37557,slt1_for_lt_total_net
2026-06,Of Which: Foreign Official Asset-Backed Securities,132,slt1_for_lt_total_net
2026-06,Of Which: Foreign Official Depository Institutions,588,slt1_for_lt_total_net
2026-06,Of Which: Foreign Official Fund Shares,610,slt1_for_lt_total_net
2026-06,Of Which: Foreign Official Non-Financial Organizations,42447,slt1_for_lt_total_net
2026-06,Of Which: Foreign Official Other Financial Organizations,6614,slt1_for_lt_total_net
2026-06,Of Which: Foreign Official State & Local General Government,-32,slt1_for_lt_total_net
2026-06,Of Which: Fund Shares,31519,slt1_for_lt_total_net
2026-06,Of Which: Fund Shares,-2753,slt2_us_lt_total_net
2026-06,Of Which: Non-Financial Organizations,176940,slt1_for_lt_total_net
2026-06,Of Which: Non-Financial Organizations,5413,slt2_us_lt_total_net
2026-06,Of Which: Other Financial Organizations,42633,slt1_for_lt_total_net
2026-06,Of Which: Other Financial Organizations,31415,slt2_us_lt_total_net
2026-06,Of Which: State & Local General Government,825,slt1_for_lt_total_net
2026-06,Pakistan,-1,slt1_for_lt_total_net
2026-06,Pakistan,38,slt2_us_lt_total_net
2026-06,Panama,1667,slt1_for_lt_total_net
2026-06,Panama,-106,slt2_us_lt_total_net
2026-06,Peru,-466,slt1_for_lt_total_net
2026-06,Peru,63,slt2_us_lt_total_net
2026-06,Philippines,993,slt1_for_lt_total_net
2026-06,Philippines,362,slt2_us_lt_total_net
2026-06,Poland,299,slt1_for_lt_total_net
2026-06,Poland,11,slt2_us_lt_total_net
2026-06,Portugal,-362,slt1_for_lt_total_net
2026-06,Portugal,172,slt2_us_lt_total_net
2026-06,Romania,51,slt1_for_lt_total_net
2026-06,Romania,137,slt2_us_lt_total_net
2026-06,Russia,-4,slt1_for_lt_total_net
2026-06,Russia,-172,slt2_us_lt_total_net
2026-06,Saint Kitts and Nevis,257,slt1_for_lt_total_net
2026-06,Saudi Arabia,4193,slt1_for_lt_total_net
2026-06,Serbia,-207,slt1_for_lt_total_net
2026-06,Serbia,381,slt2_us_lt_total_net
2026-06,Singapore,29007,slt1_for_lt_total_net
2026-06,Singapore,1712,slt2_us_lt_total_net
2026-06,South Africa,-1819,slt1_for_lt_total_net
2026-06,South Africa,-280,slt2_us_lt_total_net
2026-06,Spain,8765,slt1_for_lt_total_net
2026-06,Spain,1030,slt2_us_lt_total_net
2026-06,Sweden,2514,slt1_for_lt_total_net
2026-06,Sweden,-2208,slt2_us_lt_total_net
2026-06,Switzerland,4482,slt1_for_lt_total_net
2026-06,Switzerland,-202,slt2_us_lt_total_net
2026-06,Syria,0,slt1_for_lt_total_net
2026-06,Taiwan,4108,slt1_for_lt_total_net
2026-06,Taiwan,-2237,slt2_us_lt_total_net
2026-06,Thailand,1600,slt1_for_lt_total_net
2026-06,Thailand,59,slt2_us_lt_total_net
2026-06,Total Africa,-984,slt1_for_lt_total_net
2026-06,Total Africa,-1913,slt2_us_lt_total_net
2026-06,Total Asia,21200,slt1_for_lt_total_net
2026-06,Total Asia,2860,slt2_us_lt_total_net
2026-06,Total Caribbean,37478,slt1_for_lt_total_net
2026-06,Total Caribbean,142,slt2_us_lt_total_net
2026-06,Total Europe,86634,slt1_for_lt_total_net
2026-06,Total Europe,21843,slt2_us_lt_total_net
2026-06,Total IROs,2171,slt1_for_lt_total_net
2026-06,Total IROs,622,slt2_us_lt_total_net
2026-06,Total Latin America,5408,slt1_for_lt_total_net
2026-06,Total Latin America,2780,slt2_us_lt_total_net
2026-06,Total Other,9229,slt1_for_lt_total_net
2026-06,Total Other,3322,slt2_us_lt_total_net
2026-06,Total Regional Orgs.,142,slt1_for_lt_total_net
2026-06,Total Regional Orgs.,1605,slt2_us_lt_total_net
2026-06,Trinidad and Tobago,128,slt1_for_lt_total_net
2026-06,Trinidad and Tobago,-19,slt2_us_lt_total_net
2026-06,Turkey,-24,slt1_for_lt_total_net
2026-06,Turkey,-88,slt2_us_lt_total_net
2026-06,Ukraine,1774,slt1_for_lt_total_net
2026-06,Ukraine,72,slt2_us_lt_total_net
2026-06,United Arab Emirates,-5459,slt1_for_lt_total_net
2026-06,United Arab Emirates,771,slt2_us_lt_total_net
2026-06,United Kingdom,-21998,slt1_for_lt_total_net
2026-06,United Kingdom,8130,slt2_us_lt_total_net
2026-06,Uruguay,191,slt1_for_lt_total_net
2026-06,Uruguay,-84,slt2_us_lt_total_net
2026-06,Venezuela,114,slt1_for_lt_total_net
2026-06,Venezuela,20,slt2_us_lt_total_net
2026-07,All Countries,38620,slt1_for_lt_total_net
2026-07,All Countries,70468,slt2_us_lt_total_net
2026-07,Anguilla,-170,slt1_for_lt_total_net
2026-07,Argentina,671,slt1_for_lt_total_net
2026-07,Argentina,553,slt2_us_lt_total_net
2026-07,Aruba,64,slt1_for_lt_total_net
2026-07,Aruba,20,slt2_us_lt_total_net
2026-07,Australia,1773,slt1_for_lt_total_net
2026-07,Australia,1191,slt2_us_lt_total_net
2026-07,Austria,469,slt1_for_lt_total_net
2026-07,Austria,180,slt2_us_lt_total_net
2026-07,Bahamas,823,slt1_for_lt_total_net
2026-07,Bahamas,-13,slt2_us_lt_total_net
2026-07,Barbados,463,slt1_for_lt_total_net
2026-07,Barbados,6,slt2_us_lt_total_net
2026-07,Belgium,-7788,slt1_for_lt_total_net
2026-07,Belgium,275,slt2_us_lt_total_net
2026-07,Bermuda,3911,slt1_for_lt_total_net
2026-07,Bermuda,3147,slt2_us_lt_total_net
2026-07,Brazil,852,slt1_for_lt_total_net
2026-07,Brazil,1199,slt2_us_lt_total_net
2026-07,British Virgin Islands,-2507,slt1_for_lt_total_net
2026-07,British Virgin Islands,-271,slt2_us_lt_total_net
2026-07,Bulgaria,19,slt1_for_lt_total_net
2026-07,Bulgaria,127,slt2_us_lt_total_net
2026-07,Canada,-96159,slt1_for_lt_total_net
2026-07,Canada,-1078,slt2_us_lt_total_net
2026-07,Cayman Islands,3419,slt1_for_lt_total_net
2026-07,Cayman Islands,5501,slt2_us_lt_total_net
2026-07,Chile,905,slt1_for_lt_total_net
2026-07,Chile,-124,slt2_us_lt_total_net
2026-07,"China, Mainland",-8337,slt1_for_lt_total_net
2026-07,"China, Mainland",1602,slt2_us_lt_total_net
2026-07,Colombia,2411,slt1_for_lt_total_net
2026-07,Colombia,366,slt2_us_lt_total_net
2026-07,Costa Rica,294,slt1_for_lt_total_net
2026-07,Costa Rica,-97,slt2_us_lt_total_net
2026-07,Cuba,0,slt1_for_lt_total_net
2026-07,Cuba,0,slt2_us_lt_total_net
2026-07,Curacao,78,slt1_for_lt_total_net
2026-07,Curacao,1226,slt2_us_lt_total_net
2026-07,Cyprus,476,slt1_for_lt_total_net
2026-07,Cyprus,94,slt2_us_lt_total_net
2026-07,Czech Republic,711,slt1_for_lt_total_net
2026-07,Czech Republic,-114,slt2_us_lt_total_net
2026-07,Denmark,1204,slt1_for_lt_total_net
2026-07,Denmark,1352,slt2_us_lt_total_net
2026-07,Ecuador,20,slt1_for_lt_total_net
2026-07,Ecuador,17,slt2_us_lt_total_net
2026-07,Egypt,3,slt1_for_lt_total_net
2026-07,Egypt,-101,slt2_us_lt_total_net
2026-07,Finland,788,slt1_for_lt_total_net
2026-07,Finland,67,slt2_us_lt_total_net
2026-07,France,8897,slt1_for_lt_total_net
2026-07,France,4953,slt2_us_lt_total_net
2026-07,Germany,11082,slt1_for_lt_total_net
2026-07,Germany,9764,slt2_us_lt_total_net
2026-07,Grand Total,40616,slt1_for_lt_total_net
2026-07,Grand Total,68522,slt2_us_lt_total_net
2026-07,Greece,59,slt1_for_lt_total_net
2026-07,Greece,7,slt2_us_lt_total_net
2026-07,Guatemala,89,slt1_for_lt_total_net
2026-07,Guatemala,-52,slt2_us_lt_total_net
2026-07,Guernsey,-541,slt1_for_lt_total_net
2026-07,Guernsey,-880,slt2_us_lt_total_net
2026-07,Hong Kong,13803,slt1_for_lt_total_net
2026-07,Hong Kong,2422,slt2_us_lt_total_net
2026-07,Hungary,295,slt1_for_lt_total_net
2026-07,Hungary,105,slt2_us_lt_total_net
2026-07,India,14850,slt1_for_lt_total_net
2026-07,India,2308,slt2_us_lt_total_net
2026-07,Indonesia,-712,slt1_for_lt_total_net
2026-07,Indonesia,54,slt2_us_lt_total_net
2026-07,International,1849,slt1_for_lt_total_net
2026-07,International,-838,slt2_us_lt_total_net
2026-07,Ireland,34952,slt1_for_lt_total_net
2026-07,Ireland,3978,slt2_us_lt_total_net
2026-07,Israel,3624,slt1_for_lt_total_net
2026-07,Israel,557,slt2_us_lt_total_net
2026-07,Italy,-194,slt1_for_lt_total_net
2026-07,Italy,3156,slt2_us_lt_total_net
2026-07,Jamaica,46,slt1_for_lt_total_net
2026-07,Jamaica,20,slt2_us_lt_total_net
2026-07,Japan,-6454,slt1_for_lt_total_net
2026-07,Japan,20746,slt2_us_lt_total_net
2026-07,Jersey,-213,slt1_for_lt_total_net
2026-07,Jersey,-1301,slt2_us_lt_total_net
2026-07,Kazakhstan,-8,slt1_for_lt_total_net
2026-07,Kazakhstan,102,slt2_us_lt_total_net
2026-07,"Korea, South",443,slt1_for_lt_total_net
2026-07,"Korea, South",15562,slt2_us_lt_total_net
2026-07,Kuwait,483,slt1_for_lt_total_net
2026-07,Kuwait,1291,slt2_us_lt_total_net
2026-07,Lebanon,-9,slt1_for_lt_total_net
2026-07,Lebanon,-4,slt2_us_lt_total_net
2026-07,Liberia,-3,slt1_for_lt_total_net
2026-07,Liberia,-162,slt2_us_lt_total_net
2026-07,Luxembourg,21624,slt1_for_lt_total_net
2026-07,Luxembourg,2234,slt2_us_lt_total_net
2026-07,Malaysia,-11,slt1_for_lt_total_net
2026-07,Malaysia,7,slt2_us_lt_total_net
